step,x,y,z
475,-3.25,0.9011250734329224,6.25
476,-3.25,0.9011250734329224,6.25
477,-3.25,0.9011250734329224,6.25
478,-3.25,0.9011250734329224,6.0
479,-3.25,0.9011250734329224,5.75
480,-3.25,0.9011250734329224,5.75
481,-3.0,0.9011250734329224,5.75
482,-2.75,0.9011250734329224,5.75
483,-2.75,0.9011250734329224,5.75
484,-2.75,0.9011250734329224,5.75
485,-2.75,0.9011250734329224,5.75
486,-2.75,0.9011250734329224,5.75
487,-2.75,0.9011250734329224,5.75
488,-2.75,0.9011250734329224,5.75
489,-2.75,0.9011250734329224,5.75
490,-2.75,0.9011250734329224,5.75
491,-2.75,0.9011250734329224,5.75
492,-3.0,0.9011250734329224,5.75
493,-3.25,0.9011250734329224,5.75
494,-3.25,0.9011250734329224,5.75
495,-3.25,0.9011250734329224,5.75
496,-3.25,0.9011250734329224,6.0
497,-3.25,0.9011250734329224,6.25
498,-3.25,0.9011250734329224,6.25
499,-3.25,0.9011250734329224,6.25
500,-3.25,0.9011250734329224,6.25
501,-3.25,0.9011250734329224,6.25
502,-3.25,0.9011250734329224,6.25
503,-3.25,0.9011250734329224,6.25
504,-3.25,0.9011250734329224,6.25
505,-3.25,0.9011250734329224,6.25
506,-3.5,0.9011250734329224,6.25
507,-3.5,0.9011250734329224,6.25
508,-3.5,0.9011250734329224,6.0
509,-3.5,0.9011250734329224,6.0
510,-3.5,0.9011250734329224,6.0
511,-3.5,0.9011250734329224,6.0
512,-3.5,0.9011250734329224,6.0
513,-3.75,0.9011250734329224,6.0
514,-3.75,0.9011250734329224,6.0
515,-3.75,0.9011250734329224,6.25
516,-3.75,0.9011250734329224,6.25
517,-3.75,0.9011250734329224,6.25
518,-3.75,0.9011250734329224,6.25
519,-3.75,0.9011250734329224,6.25
520,-3.75,0.9011250734329224,6.25
521,-3.75,0.9011250734329224,6.25
522,-3.75,0.9011250734329224,6.25
523,-3.75,0.9011250734329224,6.25
524,-3.75,0.9011250734329224,6.25
525,-3.75,0.9011250734329224,6.0
526,-3.75,0.9011250734329224,6.0
527,-3.5,0.9011250734329224,6.0
528,-3.5,0.9011250734329224,6.0
529,-3.5,0.9011250734329224,6.0
530,-3.5,0.9011250734329224,6.0
531,-3.5,0.9011250734329224,6.0
532,-3.5,0.9011250734329224,6.0
533,-3.75,0.9011250734329224,6.0
534,-3.75,0.9011250734329224,6.0
535,-3.75,0.9011250734329224,6.25
536,-3.75,0.9011250734329224,6.25
537,-3.75,0.9011250734329224,6.25
538,-3.75,0.9011250734329224,6.25
539,-3.75,0.9011250734329224,6.25
540,-3.75,0.9011250734329224,6.25
541,-3.75,0.9011250734329224,6.25
542,-3.75,0.9011250734329224,6.25
543,-3.75,0.9011250734329224,6.25
544,-3.75,0.9011250734329224,6.25
545,-3.75,0.9011250734329224,6.0
546,-3.75,0.9011250734329224,5.75
547,-3.75,0.9011250734329224,5.5
548,-3.75,0.9011250734329224,5.25
549,-3.75,0.9011250734329224,5.0
550,-3.75,0.9011250734329224,4.75
551,-3.75,0.9011250734329224,4.75
552,-3.5,0.9011250734329224,4.75
553,-3.5,0.9011250734329224,4.75
554,-3.5,0.9011250734329224,4.75
555,-3.5,0.9011250734329224,4.75
556,-3.5,0.9011250734329224,4.75
557,-3.5,0.9011250734329224,4.75
558,-3.5,0.9011250734329224,4.75
559,-3.5,0.9011250734329224,4.75
560,-3.5,0.9011250734329224,4.75
561,-3.5,0.9011250734329224,4.5
562,-3.5,0.9011250734329224,4.5
563,-3.25,0.9011250734329224,4.5
564,-3.0,0.9011250734329224,4.5
565,-3.0,0.9011250734329224,4.5
566,-3.0,0.9011250734329224,4.5
567,-3.0,0.9011250734329224,4.5
568,-3.0,0.9011250734329224,4.5
569,-3.0,0.9011250734329224,4.5
570,-3.0,0.9011250734329224,4.5
571,-3.0,0.9011250734329224,4.5
572,-3.0,0.9011250734329224,4.5
573,-3.0,0.9011250734329224,4.5
574,-3.0,0.9011250734329224,4.5
575,-3.0,0.9011250734329224,4.5
576,-3.0,0.9011250734329224,4.5
577,-3.0,0.9011250734329224,4.5
578,-3.0,0.9011250734329224,4.5
579,-3.0,0.9011250734329224,4.5
580,-3.0,0.9011250734329224,4.5
581,-3.0,0.9011250734329224,4.5
582,-3.0,0.9011250734329224,4.75
583,-3.0,0.9011250734329224,5.0
584,-3.0,0.9011250734329224,5.0
585,-2.75,0.9011250734329224,5.0
586,-2.5,0.9011250734329224,5.0
587,-2.5,0.9011250734329224,5.0
588,-2.5,0.9011250734329224,5.0
589,-2.5,0.9011250734329224,5.0
590,-2.5,0.9011250734329224,5.0
591,-2.5,0.9011250734329224,5.0
592,-2.5,0.9011250734329224,5.0
593,-2.5,0.9011250734329224,5.0
594,-2.5,0.9011250734329224,5.0
595,-2.5,0.9011250734329224,5.0
596,-2.75,0.9011250734329224,5.0
597,-3.0,0.9011250734329224,5.0
598,-3.25,0.9011250734329224,5.0
599,-3.25,0.9011250734329224,5.0
600,-3.25,0.9011250734329224,4.75
601,-3.25,0.9011250734329224,4.75
602,-3.25,0.9011250734329224,4.75
603,-3.25,0.9011250734329224,4.75
604,-3.25,0.9011250734329224,4.75
605,-3.25,0.9011250734329224,4.75
606,-3.25,0.9011250734329224,4.75
607,-3.25,0.9011250734329224,4.75
