step,x,y,z
55,-3.75,0.9026566743850708,2.5
56,-3.75,0.9026566743850708,2.5
57,-3.75,0.9026566743850708,2.5
58,-3.75,0.9026566743850708,2.5
59,-3.75,0.9026566743850708,2.5
60,-3.75,0.9026566743850708,2.5
61,-3.75,0.9026566743850708,2.5
62,-3.75,0.9026566743850708,2.5
63,-3.75,0.9026566743850708,2.5
64,-3.75,0.9026566743850708,2.25
65,-3.75,0.9026566743850708,2.0
66,-3.75,0.9026566743850708,2.0
67,-3.5,0.9026566743850708,2.0
68,-3.5,0.9026566743850708,2.0
69,-3.5,0.9026566743850708,2.0
70,-3.5,0.9026566743850708,2.0
71,-3.5,0.9026566743850708,2.0
72,-3.5,0.9026566743850708,2.0
73,-3.5,0.9026566743850708,2.0
74,-3.5,0.9026566743850708,2.0
75,-3.5,0.9026566743850708,2.0
76,-3.5,0.9026566743850708,2.25
77,-3.5,0.9026566743850708,2.5
78,-3.5,0.9026566743850708,2.5
79,-3.25,0.9026566743850708,2.5
80,-3.0,0.9026566743850708,2.5
81,-3.0,0.9026566743850708,2.5
82,-3.0,0.9026566743850708,2.5
83,-3.0,0.9026566743850708,2.5
84,-2.75,0.9026566743850708,2.5
85,-2.5,0.9026566743850708,2.5
86,-2.25,0.9026566743850708,2.5
87,-2.0,0.9026566743850708,2.5
88,-1.75,0.9026566743850708,2.5
89,-1.5,0.9026566743850708,2.5
90,-1.25,0.9026566743850708,2.5
91,-1.25,0.9026566743850708,2.5
92,-1.25,0.9026566743850708,2.25
93,-1.25,0.9026566743850708,2.25
94,-1.0,0.9026566743850708,2.25
95,-1.0,0.9026566743850708,2.25
96,-1.0,0.9026566743850708,2.0
97,-1.0,0.9026566743850708,2.0
98,-0.75,0.9026566743850708,2.0
99,-0.75,0.9026566743850708,2.0
100,-0.75,0.9026566743850708,1.75
101,-0.75,0.9026566743850708,1.5
102,-0.75,0.9026566743850708,1.25
103,-0.75,0.9026566743850708,1.0
104,-0.75,0.9026566743850708,1.0
105,-1.0,0.9026566743850708,1.0
106,-1.0,0.9026566743850708,1.0
107,-1.0,0.9026566743850708,0.75
108,-1.0,0.9026566743850708,0.75
109,-1.25,0.9026566743850708,0.75
110,-1.25,0.9026566743850708,0.75
111,-1.25,0.9026566743850708,0.5
112,-1.25,0.9026566743850708,0.5
113,-1.5,0.9026566743850708,0.5
114,-1.75,0.9026566743850708,0.5
115,-1.75,0.9026566743850708,0.5
116,-1.75,0.9026566743850708,0.5
117,-1.75,0.9026566743850708,0.5
118,-1.75,0.9026566743850708,0.5
119,-1.75,0.9026566743850708,0.5
120,-1.75,0.9026566743850708,0.5
121,-1.75,0.9026566743850708,0.5
122,-1.75,0.9026566743850708,0.5
123,-1.75,0.9026566743850708,0.5
124,-2.0,0.9026566743850708,0.5
125,-2.25,0.9026566743850708,0.5
126,-2.25,0.9026566743850708,0.5
127,-2.25,0.9026566743850708,0.5
128,-2.25,0.9026566743850708,0.5
129,-2.25,0.9026566743850708,0.5
130,-2.25,0.9026566743850708,0.5
131,-2.25,0.9026566743850708,0.5
132,-2.25,0.9026566743850708,0.5
133,-2.25,0.9026566743850708,0.5
134,-2.25,0.9026566743850708,0.5
135,-2.0,0.9026566743850708,0.5
136,-1.75,0.9026566743850708,0.5
137,-1.5,0.9026566743850708,0.5
138,-1.25,0.9026566743850708,0.5
139,-1.25,0.9026566743850708,0.5
140,-1.25,0.9026566743850708,0.75
141,-1.25,0.9026566743850708,0.75
142,-1.0,0.9026566743850708,0.75
143,-1.0,0.9026566743850708,0.75
144,-1.0,0.9026566743850708,1.0
145,-1.0,0.9026566743850708,1.0
146,-0.75,0.9026566743850708,1.0
147,-0.75,0.9026566743850708,1.0
148,-0.75,0.9026566743850708,1.25
149,-0.75,0.9026566743850708,1.5
150,-0.75,0.9026566743850708,1.75
151,-0.75,0.9026566743850708,2.0
152,-0.75,0.9026566743850708,2.25
153,-0.75,0.9026566743850708,2.25
154,-0.75,0.9026566743850708,2.25
155,-0.75,0.9026566743850708,2.25
156,-0.75,0.9026566743850708,2.25
157,-0.75,0.9026566743850708,2.25
158,-0.75,0.9026566743850708,2.25
159,-0.75,0.9026566743850708,2.0
160,-0.75,0.9026566743850708,1.75
161,-0.75,0.9026566743850708,1.5
162,-0.75,0.9026566743850708,1.25
163,-0.75,0.9026566743850708,1.0
164,-0.75,0.9026566743850708,1.0
165,-1.0,0.9026566743850708,1.0
166,-1.0,0.9026566743850708,1.0
167,-1.0,0.9026566743850708,0.75
168,-1.0,0.9026566743850708,0.75
169,-1.25,0.9026566743850708,0.75
170,-1.25,0.9026566743850708,0.75
171,-1.25,0.9026566743850708,0.5
172,-1.25,0.9026566743850708,0.5
173,-1.5,0.9026566743850708,0.5
174,-1.75,0.9026566743850708,0.5
175,-1.75,0.9026566743850708,0.5
176,-1.75,0.9026566743850708,0.5
177,-1.75,0.9026566743850708,0.5
178,-1.75,0.9026566743850708,0.5
179,-1.75,0.9026566743850708,0.5
180,-1.75,0.9026566743850708,0.5
181,-1.75,0.9026566743850708,0.5
182,-1.75,0.9026566743850708,0.5
183,-1.75,0.9026566743850708,0.5
184,-1.5,0.9026566743850708,0.5
185,-1.25,0.9026566743850708,0.5
186,-1.25,0.9026566743850708,0.5
187,-1.25,0.9026566743850708,0.25
188,-1.25,0.9026566743850708,0.25
189,-1.25,0.9026566743850708,0.25
190,-1.25,0.9026566743850708,0.25
191,-1.25,0.9026566743850708,0.25
192,-1.25,0.9026566743850708,0.25
193,-1.25,0.9026566743850708,0.25
194,-1.25,0.9026566743850708,0.25
195,-1.25,0.9026566743850708,0.25
196,-1.25,0.9026566743850708,0.25
197,-1.25,0.9026566743850708,0.5
198,-1.25,0.9026566743850708,0.75
199,-1.25,0.9026566743850708,0.75
200,-1.0,0.9026566743850708,0.75
201,-0.75,0.9026566743850708,0.75
202,-0.75,0.9026566743850708,0.75
203,-0.75,0.9026566743850708,0.75
204,-0.75,0.9026566743850708,0.75
205,-0.75,0.9026566743850708,0.75
206,-0.75,0.9026566743850708,0.75
207,-0.75,0.9026566743850708,0.75
208,-0.75,0.9026566743850708,0.75
209,-0.75,0.9026566743850708,0.75
210,-0.75,0.9026566743850708,1.0
211,-0.75,0.9026566743850708,1.25
212,-0.75,0.9026566743850708,1.5
213,-0.75,0.9026566743850708,1.75
214,-0.75,0.9026566743850708,2.0
215,-0.75,0.9026566743850708,2.25
216,-0.75,0.9026566743850708,2.5
217,-0.75,0.9026566743850708,2.75
218,-0.75,0.9026566743850708,2.75
219,-0.5,0.9026566743850708,2.75
220,-0.5,0.9026566743850708,2.75
221,-0.5,0.9026566743850708,2.75
222,-0.5,0.9026566743850708,2.75
223,-0.5,0.9026566743850708,2.75
224,-0.5,0.9026566743850708,2.75
225,-0.5,0.9026566743850708,2.75
226,-0.5,0.9026566743850708,2.75
227,-0.5,0.9026566743850708,2.75
228,-0.5,0.9026566743850708,2.75
229,-0.5,0.9026566743850708,2.75
230,-0.5,0.9026566743850708,2.75
231,-0.5,0.9026566743850708,2.75
232,-0.5,0.9026566743850708,2.75
233,-0.5,0.9026566743850708,2.75
234,-0.5,0.9026566743850708,2.75
235,-0.5,0.9026566743850708,2.75
236,-0.75,0.9026566743850708,2.75
237,-1.0,0.9026566743850708,2.75
238,-1.0,0.9026566743850708,2.75
239,-1.0,0.9026566743850708,2.5
240,-1.0,0.9026566743850708,2.5
241,-1.25,0.9026566743850708,2.5
242,-1.5,0.9026566743850708,2.5
243,-1.5,0.9026566743850708,2.5
244,-1.5,0.9026566743850708,2.5
245,-1.5,0.9026566743850708,2.5
246,-1.5,0.9026566743850708,2.5
247,-1.5,0.9026566743850708,2.5
248,-1.5,0.9026566743850708,2.5
249,-1.5,0.9026566743850708,2.5
250,-1.75,0.9026566743850708,2.5
251,-2.0,0.9026566743850708,2.5
252,-2.0,0.9026566743850708,2.5
253,-2.0,0.9026566743850708,2.5
254,-2.0,0.9026566743850708,2.5
255,-2.0,0.9026566743850708,2.5
256,-2.0,0.9026566743850708,2.5
257,-2.0,0.9026566743850708,2.5
258,-2.0,0.9026566743850708,2.5
259,-2.0,0.9026566743850708,2.5
260,-2.0,0.9026566743850708,2.5
261,-2.0,0.9026566743850708,2.5
262,-2.0,0.9026566743850708,2.5
263,-2.0,0.9026566743850708,2.5
264,-2.0,0.9026566743850708,2.5
265,-2.0,0.9026566743850708,2.5
266,-2.25,0.9026566743850708,2.5
267,-2.25,0.9026566743850708,2.5
268,-2.25,0.9026566743850708,2.5
269,-2.25,0.9026566743850708,2.5
270,-2.25,0.9026566743850708,2.5
271,-2.25,0.9026566743850708,2.5
272,-2.25,0.9026566743850708,2.5
273,-2.25,0.9026566743850708,2.5
274,-2.25,0.9026566743850708,2.5
275,-2.25,0.9026566743850708,2.5
276,-2.25,0.9026566743850708,2.5
277,-2.25,0.9026566743850708,2.5
278,-2.25,0.9026566743850708,2.5
279,-2.25,0.9026566743850708,2.5
280,-2.25,0.9026566743850708,2.5
281,-2.25,0.9026566743850708,2.5
282,-2.25,0.9026566743850708,2.5
283,-2.5,0.9026566743850708,2.5
284,-2.75,0.9026566743850708,2.5
285,-2.75,0.9026566743850708,2.5
286,-2.75,0.9026566743850708,2.5
287,-2.75,0.9026566743850708,2.5
288,-2.75,0.9026566743850708,2.5
289,-2.75,0.9026566743850708,2.5
290,-2.75,0.9026566743850708,2.5
291,-2.75,0.9026566743850708,2.5
292,-2.75,0.9026566743850708,2.5
293,-2.75,0.9026566743850708,2.5
294,-2.5,0.9026566743850708,2.5
295,-2.25,0.9026566743850708,2.5
296,-2.0,0.9026566743850708,2.5
297,-1.75,0.9026566743850708,2.5
298,-1.5,0.9026566743850708,2.5
299,-1.5,0.9026566743850708,2.5
300,-1.5,0.9026566743850708,2.5
301,-1.5,0.9026566743850708,2.5
302,-1.5,0.9026566743850708,2.5
303,-1.5,0.9026566743850708,2.5
304,-1.5,0.9026566743850708,2.5
305,-1.5,0.9026566743850708,2.5
306,-1.5,0.9026566743850708,2.5
307,-1.5,0.9026566743850708,2.5
308,-1.25,0.9026566743850708,2.5
309,-1.25,0.9026566743850708,2.5
310,-1.25,0.9026566743850708,2.25
311,-1.25,0.9026566743850708,2.25
312,-1.25,0.9026566743850708,2.25
313,-1.25,0.9026566743850708,2.25
314,-1.25,0.9026566743850708,2.25
315,-1.25,0.9026566743850708,2.25
316,-1.25,0.9026566743850708,2.25
317,-1.25,0.9026566743850708,2.25
318,-1.25,0.9026566743850708,2.25
319,-1.0,0.9026566743850708,2.25
320,-0.75,0.9026566743850708,2.25
321,-0.75,0.9026566743850708,2.25
322,-0.75,0.9026566743850708,2.25
323,-0.75,0.9026566743850708,2.25
324,-0.75,0.9026566743850708,2.25
325,-0.75,0.9026566743850708,2.25
326,-0.75,0.9026566743850708,2.25
327,-0.75,0.9026566743850708,2.25
328,-0.75,0.9026566743850708,2.0
329,-0.75,0.9026566743850708,1.75
330,-0.75,0.9026566743850708,1.5
331,-0.75,0.9026566743850708,1.25
332,-0.75,0.9026566743850708,1.0
333,-0.75,0.9026566743850708,1.0
334,-1.0,0.9026566743850708,1.0
335,-1.0,0.9026566743850708,1.0
336,-1.0,0.9026566743850708,0.75
337,-1.0,0.9026566743850708,0.75
338,-1.25,0.9026566743850708,0.75
339,-1.25,0.9026566743850708,0.75
340,-1.25,0.9026566743850708,0.5
341,-1.25,0.9026566743850708,0.5
342,-1.5,0.9026566743850708,0.5
343,-1.75,0.9026566743850708,0.5
344,-1.75,0.9026566743850708,0.5
345,-1.75,0.9026566743850708,0.5
346,-1.75,0.9026566743850708,0.5
347,-1.75,0.9026566743850708,0.5
348,-1.75,0.9026566743850708,0.5
349,-1.75,0.9026566743850708,0.5
350,-1.75,0.9026566743850708,0.5
351,-1.75,0.9026566743850708,0.5
352,-1.75,0.9026566743850708,0.5
353,-1.5,0.9026566743850708,0.5
354,-1.25,0.9026566743850708,0.5
355,-1.25,0.9026566743850708,0.5
356,-1.25,0.9026566743850708,0.25
357,-1.25,0.9026566743850708,0.0
358,-1.25,0.9026566743850708,0.0
359,-1.25,0.9026566743850708,0.0
360,-1.25,0.9026566743850708,0.0
361,-1.25,0.9026566743850708,0.0
362,-1.25,0.9026566743850708,0.0
363,-1.25,0.9026566743850708,0.0
364,-1.25,0.9026566743850708,0.0
365,-1.25,0.9026566743850708,0.0
366,-1.25,0.9026566743850708,0.0
367,-1.25,0.9026566743850708,0.25
368,-1.25,0.9026566743850708,0.25
369,-1.0,0.9026566743850708,0.25
370,-1.0,0.9026566743850708,0.25
371,-1.0,0.9026566743850708,0.25
372,-1.0,0.9026566743850708,0.25
373,-1.0,0.9026566743850708,0.25
374,-1.0,0.9026566743850708,0.25
375,-1.0,0.9026566743850708,0.25
376,-1.0,0.9026566743850708,0.25
377,-1.0,0.9026566743850708,0.25
378,-1.0,0.9026566743850708,0.25
379,-1.0,0.9026566743850708,0.25
380,-1.0,0.9026566743850708,0.25
381,-1.0,0.9026566743850708,0.25
382,-1.0,0.9026566743850708,0.25
383,-1.0,0.9026566743850708,0.25
384,-1.0,0.9026566743850708,0.25
385,-1.0,0.9026566743850708,0.5
386,-1.0,0.9026566743850708,0.5
387,-1.0,0.9026566743850708,0.5
388,-1.0,0.9026566743850708,0.5
389,-1.0,0.9026566743850708,0.5
390,-1.0,0.9026566743850708,0.5
391,-1.0,0.9026566743850708,0.5
392,-1.0,0.9026566743850708,0.5
393,-1.0,0.9026566743850708,0.5
394,-1.25,0.9026566743850708,0.5
395,-1.5,0.9026566743850708,0.5
396,-1.75,0.9026566743850708,0.5
397,-2.0,0.9026566743850708,0.5
398,-2.25,0.9026566743850708,0.5
399,-2.25,0.9026566743850708,0.5
400,-2.25,0.9026566743850708,0.5
401,-2.25,0.9026566743850708,0.5
402,-2.25,0.9026566743850708,0.5
403,-2.25,0.9026566743850708,0.5
404,-2.25,0.9026566743850708,0.5
405,-2.25,0.9026566743850708,0.5
406,-2.25,0.9026566743850708,0.5
407,-2.25,0.9026566743850708,0.5
408,-2.0,0.9026566743850708,0.5
409,-1.75,0.9026566743850708,0.5
410,-1.5,0.9026566743850708,0.5
411,-1.5,0.9026566743850708,0.5
412,-1.5,0.9026566743850708,0.5
413,-1.5,0.9026566743850708,0.5
414,-1.5,0.9026566743850708,0.5
415,-1.5,0.9026566743850708,0.5
416,-1.5,0.9026566743850708,0.5
417,-1.5,0.9026566743850708,0.5
418,-1.5,0.9026566743850708,0.5
419,-1.5,0.9026566743850708,0.5
420,-1.25,0.9026566743850708,0.5
421,-1.25,0.9026566743850708,0.5
422,-1.25,0.9026566743850708,0.75
423,-1.25,0.9026566743850708,0.75
424,-1.25,0.9026566743850708,0.75
425,-1.25,0.9026566743850708,0.75
426,-1.25,0.9026566743850708,0.75
427,-1.25,0.9026566743850708,0.75
428,-1.25,0.9026566743850708,0.75
429,-1.25,0.9026566743850708,0.75
430,-1.25,0.9026566743850708,0.75
431,-1.0,0.9026566743850708,0.75
432,-1.0,0.9026566743850708,0.75
433,-1.0,0.9026566743850708,1.0
434,-1.0,0.9026566743850708,1.0
435,-0.75,0.9026566743850708,1.0
436,-0.75,0.9026566743850708,1.0
437,-0.75,0.9026566743850708,1.25
438,-0.75,0.9026566743850708,1.5
439,-0.75,0.9026566743850708,1.75
440,-0.75,0.9026566743850708,2.0
441,-0.75,0.9026566743850708,2.25
442,-0.75,0.9026566743850708,2.5
443,-0.75,0.9026566743850708,2.75
444,-0.75,0.9026566743850708,3.0
445,-0.75,0.9026566743850708,3.25
446,-0.75,0.9026566743850708,3.5
447,-0.75,0.9026566743850708,3.75
448,-0.75,0.9026566743850708,4.0
449,-0.75,0.9026566743850708,4.25
450,-0.75,0.9026566743850708,4.25
451,-1.0,0.9026566743850708,4.25
452,-1.25,0.9026566743850708,4.25
453,-1.5,0.9026566743850708,4.25
454,-1.5,0.9026566743850708,4.25
455,-1.5,0.9026566743850708,4.5
456,-1.5,0.9026566743850708,4.75
457,-1.5,0.9026566743850708,5.0
458,-1.5,0.9026566743850708,5.0
459,-1.5,0.9026566743850708,5.0
460,-1.5,0.9026566743850708,5.0
461,-1.5,0.9026566743850708,5.0
462,-1.5,0.9026566743850708,5.0
463,-1.5,0.9026566743850708,5.0
464,-1.5,0.9026566743850708,5.0
465,-1.5,0.9026566743850708,5.0
466,-1.5,0.9026566743850708,5.0
467,-1.5,0.9026566743850708,5.0
468,-1.5,0.9026566743850708,5.0
469,-1.5,0.9026566743850708,5.0
470,-1.5,0.9026566743850708,5.0
471,-1.5,0.9026566743850708,5.0
472,-1.5,0.9026566743850708,5.0
473,-1.5,0.9026566743850708,5.0
474,-1.5,0.9026566743850708,4.75
475,-1.5,0.9026566743850708,4.5
476,-1.5,0.9026566743850708,4.25
477,-1.5,0.9026566743850708,4.25
478,-1.5,0.9026566743850708,4.25
479,-1.5,0.9026566743850708,4.25
480,-1.5,0.9026566743850708,4.25
481,-1.5,0.9026566743850708,4.25
482,-1.5,0.9026566743850708,4.25
483,-1.5,0.9026566743850708,4.25
484,-1.5,0.9026566743850708,4.25
485,-1.5,0.9026566743850708,4.25
486,-1.5,0.9026566743850708,4.5
487,-1.5,0.9026566743850708,4.75
488,-1.5,0.9026566743850708,5.0
489,-1.5,0.9026566743850708,5.25
490,-1.5,0.9026566743850708,5.25
491,-1.5,0.9026566743850708,5.25
492,-1.5,0.9026566743850708,5.25
493,-1.5,0.9026566743850708,5.25
494,-1.5,0.9026566743850708,5.25
495,-1.5,0.9026566743850708,5.25
496,-1.5,0.9026566743850708,5.25
497,-1.5,0.9026566743850708,5.25
498,-1.5,0.9026566743850708,5.25
499,-1.5,0.9026566743850708,5.0
500,-1.5,0.9026566743850708,4.75
501,-1.5,0.9026566743850708,4.75
502,-1.5,0.9026566743850708,4.75
503,-1.5,0.9026566743850708,4.75
504,-1.5,0.9026566743850708,4.75
505,-1.5,0.9026566743850708,4.75
506,-1.5,0.9026566743850708,4.75
507,-1.5,0.9026566743850708,4.75
508,-1.5,0.9026566743850708,4.75
509,-1.5,0.9026566743850708,4.75
510,-1.5,0.9026566743850708,5.0
511,-1.5,0.9026566743850708,5.0
512,-1.25,0.9026566743850708,5.0
513,-1.25,0.9026566743850708,5.0
514,-1.25,0.9026566743850708,5.0
515,-1.25,0.9026566743850708,5.0
516,-1.25,0.9026566743850708,5.0
517,-1.25,0.9026566743850708,5.0
518,-1.25,0.9026566743850708,5.0
519,-1.25,0.9026566743850708,5.0
520,-1.25,0.9026566743850708,5.0
521,-1.25,0.9026566743850708,5.0
522,-1.5,0.9026566743850708,5.0
523,-1.75,0.9026566743850708,5.0
524,-1.75,0.9026566743850708,5.0
525,-1.75,0.9026566743850708,5.25
526,-1.75,0.9026566743850708,5.5
527,-1.75,0.9026566743850708,5.5
528,-2.0,0.9026566743850708,5.5
529,-2.25,0.9026566743850708,5.5
530,-2.25,0.9026566743850708,5.5
531,-2.25,0.9026566743850708,5.75
532,-2.25,0.9026566743850708,5.75
533,-2.25,0.9026566743850708,5.75
534,-2.25,0.9026566743850708,5.75
535,-2.25,0.9026566743850708,5.75
536,-2.25,0.9026566743850708,5.75
537,-2.25,0.9026566743850708,5.75
538,-2.25,0.9026566743850708,5.75
539,-2.25,0.9026566743850708,5.75
540,-2.25,0.9026566743850708,5.75
541,-2.25,0.9026566743850708,5.75
542,-2.25,0.9026566743850708,5.75
543,-2.25,0.9026566743850708,5.75
544,-2.25,0.9026566743850708,5.75
545,-2.25,0.9026566743850708,5.75
546,-2.25,0.9026566743850708,5.75
547,-2.5,0.9026566743850708,5.75
548,-2.75,0.9026566743850708,5.75
549,-3.0,0.9026566743850708,5.75
550,-3.25,0.9026566743850708,5.75
551,-3.5,0.9026566743850708,5.75
552,-3.5,0.9026566743850708,5.75
553,-3.5,0.9026566743850708,5.5
554,-3.5,0.9026566743850708,5.25
555,-3.5,0.9026566743850708,5.0
556,-3.5,0.9026566743850708,5.0
557,-3.5,0.9026566743850708,5.0
558,-3.5,0.9026566743850708,5.0
559,-3.5,0.9026566743850708,5.0
560,-3.5,0.9026566743850708,5.0
561,-3.5,0.9026566743850708,5.0
562,-3.5,0.9026566743850708,5.0
563,-3.5,0.9026566743850708,5.0
564,-3.5,0.9026566743850708,5.0
565,-3.5,0.9026566743850708,5.0
566,-3.5,0.9026566743850708,5.0
567,-3.5,0.9026566743850708,4.75
568,-3.5,0.9026566743850708,4.5
569,-3.5,0.9026566743850708,4.5
570,-3.25,0.9026566743850708,4.5
571,-3.25,0.9026566743850708,4.5
572,-3.25,0.9026566743850708,4.5
573,-3.25,0.9026566743850708,4.5
574,-3.25,0.9026566743850708,4.5
575,-3.25,0.9026566743850708,4.5
576,-3.25,0.9026566743850708,4.5
577,-3.25,0.9026566743850708,4.5
578,-3.25,0.9026566743850708,4.5
579,-3.25,0.9026566743850708,4.5
580,-3.25,0.9026566743850708,4.5
581,-3.25,0.9026566743850708,4.5
582,-3.25,0.9026566743850708,4.5
583,-3.25,0.9026566743850708,4.5
584,-3.25,0.9026566743850708,4.5
585,-3.25,0.9026566743850708,4.5
586,-3.25,0.9026566743850708,4.5
587,-3.25,0.9026566743850708,4.5
588,-3.25,0.9026566743850708,4.5
589,-3.25,0.9026566743850708,4.5
590,-3.25,0.9026566743850708,4.5
591,-3.25,0.9026566743850708,4.5
592,-3.25,0.9026566743850708,4.5
593,-3.25,0.9026566743850708,4.25
594,-3.25,0.9026566743850708,4.25
595,-3.0,0.9026566743850708,4.25
596,-2.75,0.9026566743850708,4.25
597,-2.5,0.9026566743850708,4.25
598,-2.5,0.9026566743850708,4.25
599,-2.5,0.9026566743850708,4.25
600,-2.5,0.9026566743850708,4.25
601,-2.5,0.9026566743850708,4.25
602,-2.5,0.9026566743850708,4.25
603,-2.5,0.9026566743850708,4.25
604,-2.5,0.9026566743850708,4.25
605,-2.5,0.9026566743850708,4.25
606,-2.5,0.9026566743850708,4.25
607,-2.5,0.9026566743850708,4.25
608,-2.5,0.9026566743850708,4.25
609,-2.5,0.9026566743850708,4.25
610,-2.5,0.9026566743850708,4.25
611,-2.5,0.9026566743850708,4.25
612,-2.5,0.9026566743850708,4.25
613,-2.5,0.9026566743850708,4.25
614,-2.25,0.9026566743850708,4.25
615,-2.25,0.9026566743850708,4.25
616,-2.25,0.9026566743850708,4.25
617,-2.25,0.9026566743850708,4.25
618,-2.25,0.9026566743850708,4.25
619,-2.25,0.9026566743850708,4.25
620,-2.25,0.9026566743850708,4.25
621,-2.25,0.9026566743850708,4.25
622,-2.25,0.9026566743850708,4.25
623,-2.25,0.9026566743850708,4.25
624,-2.5,0.9026566743850708,4.25
625,-2.75,0.9026566743850708,4.25
626,-3.0,0.9026566743850708,4.25
627,-3.0,0.9026566743850708,4.25
628,-3.0,0.9026566743850708,4.5
629,-3.0,0.9026566743850708,4.5
630,-3.0,0.9026566743850708,4.5
631,-3.0,0.9026566743850708,4.5
632,-3.0,0.9026566743850708,4.5
633,-3.0,0.9026566743850708,4.5
634,-3.0,0.9026566743850708,4.5
635,-3.0,0.9026566743850708,4.5
636,-3.0,0.9026566743850708,4.5
637,-3.0,0.9026566743850708,4.5
638,-3.0,0.9026566743850708,4.25
639,-3.0,0.9026566743850708,4.25
640,-2.75,0.9026566743850708,4.25
641,-2.5,0.9026566743850708,4.25
642,-2.5,0.9026566743850708,4.25
643,-2.5,0.9026566743850708,4.25
644,-2.5,0.9026566743850708,4.25
645,-2.5,0.9026566743850708,4.25
646,-2.5,0.9026566743850708,4.25
647,-2.5,0.9026566743850708,4.25
648,-2.5,0.9026566743850708,4.25
649,-2.5,0.9026566743850708,4.25
650,-2.5,0.9026566743850708,4.25
651,-2.75,0.9026566743850708,4.25
652,-3.0,0.9026566743850708,4.25
653,-3.25,0.9026566743850708,4.25
654,-3.25,0.9026566743850708,4.25
655,-3.25,0.9026566743850708,4.5
656,-3.25,0.9026566743850708,4.75
657,-3.25,0.9026566743850708,4.75
658,-3.25,0.9026566743850708,4.75
659,-3.25,0.9026566743850708,4.75
660,-3.25,0.9026566743850708,4.75
661,-3.25,0.9026566743850708,4.75
662,-3.25,0.9026566743850708,4.75
663,-3.25,0.9026566743850708,4.75
664,-3.25,0.9026566743850708,5.0
665,-3.25,0.9026566743850708,5.25
666,-3.25,0.9026566743850708,5.25
667,-3.0,0.9026566743850708,5.25
668,-3.0,0.9026566743850708,5.25
669,-3.0,0.9026566743850708,5.25
670,-3.0,0.9026566743850708,5.25
671,-3.0,0.9026566743850708,5.25
672,-3.0,0.9026566743850708,5.25
673,-3.0,0.9026566743850708,5.25
674,-3.0,0.9026566743850708,5.25
675,-3.0,0.9026566743850708,5.25
676,-3.0,0.9026566743850708,5.25
677,-3.25,0.9026566743850708,5.25
678,-3.25,0.9026566743850708,5.25
679,-3.25,0.9026566743850708,5.25
680,-3.25,0.9026566743850708,5.25
681,-3.25,0.9026566743850708,5.25
682,-3.25,0.9026566743850708,5.25
683,-3.25,0.9026566743850708,5.25
684,-3.25,0.9026566743850708,5.25
